country,year,coal_consumption,hydro_consumption,oil_consumption,nuclear_consumption,gas_consumption
United Kingdom,1965,1365.327,13.638,885.719,42.946,8.595
United Kingdom,1966,1299.42,13.413,948.916,57.366,8.385
United Kingdom,1967,1213.835,14.445,1019.779,66.049,14.107
United Kingdom,1968,1214.754,11.006,1079.496,74.315,31.855
United Kingdom,1969,1184.05,9.628,1160.34,82.643,62.069
United Kingdom,1970,1116.759,13.413,1228.784,73.809,118.277
United Kingdom,1971,989.713,9.974,1235.286,78.168,190.709
United Kingdom,1972,866.923,9.974,1309.81,83.361,270.63
United Kingdom,1973,938.983,11.349,1344.501,79.442,292.809
United Kingdom,1974,826.66,12.038,1248.866,95.389,350.226
United Kingdom,1975,831.603,11.349,1092.24,86.085,366.973
United Kingdom,1976,846.269,13.413,1085.842,102.59,389.244
United Kingdom,1977,849.048,11.692,1094.934,113.56,413.714
United Kingdom,1978,827.137,12.038,1123.259,105.624,429.135
United Kingdom,1979,889.113,12.724,1133.336,108.7,470.166
United Kingdom,1980,826.486,11.692,969.124,105.053,468.77
United Kingdom,1981,821.997,13.067,897.27,107.738,475.12
United Kingdom,1982,766.638,13.413,907.599,124.771,472.748
United Kingdom,1983,773.767,13.413,872.771,141.671,492.786
United Kingdom,1984,549.82,13.413,1072.842,153.166,504.172
United Kingdom,1985,731.283,11.693,932.165,173.358,542.225
United Kingdom,1986,789.77,14.1,934.295,167.638,551.25
United Kingdom,1987,809.087,12.38,908.569,156.739,566.16
United Kingdom,1988,785.397,14.444,966.503,180.057,539.283
United Kingdom,1989,755.996,14.1,987.998,203.546,527.025
United Kingdom,1990,755.31,15.132,1000.721,186.564,548.738
United Kingdom,1991,756.59,13.412,996.056,200.167,592.769
United Kingdom,1992,711.384,15.819,1007.183,217.941,589.92
United Kingdom,1993,619.484,12.724,1012.239,253.54,672.272
United Kingdom,1994,578.406,15.132,1001.667,250.501,692.253
United Kingdom,1995,551.913,13.756,989.954,252.437,738.086
United Kingdom,1996,515.977,10.042,1014.602,268.63,859.841
United Kingdom,1997,460.176,12.999,985.443,278.491,884.182
United Kingdom,1998,448.691,15.133,975.03,282.293,919.405
United Kingdom,1999,398.917,15.777,962.244,269.941,978.877
United Kingdom,2000,427.148,15.038,951.954,241.367,1013.417
United Kingdom,2001,452.545,11.912,947.549,253.979,1008.532
United Kingdom,2002,415.308,13.974,940.243,246.055,995.341
United Kingdom,2003,443.148,9.361,947.682,246.809,998.092
United Kingdom,2004,432.506,13.96,973.814,221.215,1019.879
United Kingdom,2005,440.463,14.096,1001.766,224.264,993.866
United Kingdom,2006,480.989,13.07,991.901,206.013,942.602
United Kingdom,2007,452.891,14.357,964.176,171.019,953.005
United Kingdom,2008,420.333,14.447,944.148,141.529,978.325
United Kingdom,2009,346.695,14.6,899.3,185.173,912.237
United Kingdom,2010,354.809,9.968,884.787,165.505,984.928
United Kingdom,2011,357.704,15.702,866.999,182.605,819.185
United Kingdom,2012,451.254,14.557,843.672,185.246,768.987
United Kingdom,2013,434.925,12.814,828.548,184.658,763.258
United Kingdom,2014,351.194,15.951,829.314,165.722,700.555
United Kingdom,2015,277.323,16.958,851.876,181.783,720.455
United Kingdom,2016,141.172,14.377,870.479,184.255,798.983
United Kingdom,2017,114.227,15.653,882.034,179.622,782.288
United Kingdom,2018,96.415,14.401,871.235,165.186,788.487
United Kingdom,2019,68.913,15.639,853.756,142.116,778.738
United Kingdom,2020,62.786,18.039,657.192,126.71,731.454
United Kingdom,2021,64.242,14.126,681.619,115.263,769.267
United Kingdom,2022,58.387,14.705,736.121,119.393,708.97
United Kingdom,2023,51.034,13.494,746.78,101.574,635.035
United States,1965,3224.244,588.364,6414.477,10.922,4159.206
United States,1966,3380.846,591.211,6731.245,16.487,4482.756
United States,1967,3316.997,671.89,6988.794,22.865,4733.188
United States,1968,3433.076,674.651,7457.961,37.421,5066.815
United States,1969,3447.238,757.074,7831.838,41.6,5454.107
United States,1970,3414.659,749.574,8176.191,65.127,5748.658
United States,1971,3229.201,805.052,8461.684,113.813,5926.526
United States,1972,3362.425,824.16,9119.912,161.563,5986.964
United States,1973,3611.49,822.672,9655.255,249.341,5937.959
United States,1974,3525.567,908.637,9271.507,340.429,5732.247
United States,1975,3525.541,905.474,9049.838,515.248,5261.532
United States,1976,3782.042,857.002,9729.595,570.799,5366.39
United States,1977,3876.157,667.857,10271.533,749.353,5256.951
United States,1978,3832.577,846.67,10501.414,825.577,5275.384
United States,1979,4187.284,845.508,10257.833,762.111,5450.897
United States,1980,4293.98,833.877,9453.472,750.047,5337.385
United States,1981,4428.934,788.067,8812.755,814.437,5208.629
United States,1982,4265.796,933.017,8350.531,844.604,4841.709
United States,1983,4425.291,1001.466,8311.476,877.172,4542.236
United States,1984,4752.76,968.672,8573.317,978.595,4851.572
United States,1985,4866.301,849.195,8540.438,1146.03,4669.541
United States,1986,4805.599,878.152,8955.229,1236.673,4376.204
United States,1987,5013.868,755.245,9141.365,1359.828,4652.744
United States,1988,5247.144,675.331,9520.579,1573.994,4866.021
United States,1989,5309.355,812.356,9516.244,1581.107,5170.197
United States,1990,5337.998,864.271,9309.47,1723.004,5170.636
United States,1991,5287.613,849.62,9111.919,1829.645,5283.972
United States,1992,5324.031,743.463,9301.152,1848.197,5463.509
United States,1993,5522.452,825.742,9382.406,1822.853,5599.419
United States,1994,5543.144,766.87,9623.489,1912.903,5731.081
United States,1995,5593.053,920.274,9600.031,2011.356,5979.829
United States,1996,5847.301,1027.7,9951.113,2015.318,6088.898
United States,1997,5970.778,1052.609,10083.609,1877.671,6125.315
United States,1998,6029.338,952.414,10251.976,2012.252,6021.791
United States,1999,6020.095,936.198,10537.062,2175.191,6042.628
United States,2000,6286.536,806.552,10654.942,2251.771,6283.907
United States,2001,6101.315,617.641,10642.425,2281.463,6006.58
United States,2002,6098.454,753.548,10641.834,2299.877,6201.112
United States,2003,6214.537,782.949,10806.654,2237.292,6021.9
United States,2004,6254.982,756.591,11199.436,2295.216,6046.277
United States,2005,6346.957,762.893,11216.509,2261.768,5951.93
United States,2006,6249.683,812.488,11072.753,2262.581,5865.778
United States,2007,6333.85,687.236,11004.68,2303.296,6241.383
United States,2008,6233.055,705.476,10275.43,2288.376,6288.912
United States,2009,5482.376,758.314,9742.24,2253.506,6176.281
United States,2010,5800.542,714.086,9892.909,2262.428,6481.935
United States,2011,5473.071,871.998,9697.58,2201.92,6582.108
United States,2012,4838.404,751.373,9472.09,2130.764,6881.228
United States,2013,5022.271,726.46,9628.432,2172.121,7070.228
United States,2014,5010.856,692.853,9692.96,2181.415,7222.604
United States,2015,4329.078,663.691,9891.111,2168.462,7435.795
United States,2016,3960.741,706.105,9965.476,2178.659,7490.989
United States,2017,3852.593,789.888,10062.591,2163.843,7399.922
United States,2018,3689.458,765.977,10303.762,2156.894,8219.633
United States,2019,3150.46,752.485,10287.683,2155.132,8509.999
United States,2020,2556.181,742.663,9035.32,2095.404,8345.496
United States,2021,2936.894,651.455,9868.985,2060.685,8364.249
United States,2022,2752.975,655.104,9930.587,2031.819,8795.866
United States,2023,2276.868,613.883,9960.662,2034.434,8864.672
Uzbekistan,1985,17.305,16.061,121.316,0.0,311.379
Uzbekistan,1986,19.591,13.656,123.913,0.0,300.173
Uzbekistan,1987,16.326,20.02,125.959,0.0,314.294
Uzbekistan,1988,17.958,21.183,130.779,0.0,309.874
Uzbekistan,1989,20.244,16.27,132.457,0.0,327.534
Uzbekistan,1990,21.223,19.658,130.16,0.0,348.639
Uzbekistan,1991,19.421,17.834,123.546,0.0,351.374
Uzbekistan,1992,15.281,18.573,98.576,0.0,353.134
Uzbekistan,1993,12.43,21.758,87.025,0.0,384.915
Uzbekistan,1994,12.554,21.16,75.798,0.0,391.095
Uzbekistan,1995,10.374,18.298,77.462,0.0,400.815
Uzbekistan,1996,9.692,19.294,75.81,0.0,417.34
Uzbekistan,1997,9.629,17.083,81.941,0.0,409.351
Uzbekistan,1998,9.655,17.026,80.497,0.0,410.987
Uzbekistan,1999,9.652,16.831,78.441,0.0,476.245
Uzbekistan,2000,11.004,17.384,79.69,0.0,486.736
Uzbekistan,2001,9.224,17.677,78.667,0.0,490.586
Uzbekistan,2002,9.823,18.056,78.059,0.0,505.216
Uzbekistan,2003,7.662,20.75,69.289,0.0,455.455
Uzbekistan,2004,10.354,18.712,66.61,0.0,460.171
Uzbekistan,2005,9.831,19.688,62.935,0.0,469.219
Uzbekistan,2006,10.694,16.645,64.411,0.0,433.029
Uzbekistan,2007,9.21,18.258,61.359,0.0,468.352
Uzbekistan,2008,11.631,12.325,58.529,0.0,441.306
Uzbekistan,2009,11.073,18.106,54.494,0.0,440.729
Uzbekistan,2010,9.231,22.738,53.799,0.0,440.44
Uzbekistan,2011,9.882,15.783,50.825,0.0,473.564
Uzbekistan,2012,13.372,17.425,49.221,0.0,462.385
Uzbekistan,2013,19.969,17.088,45.627,0.0,461.519
Uzbekistan,2014,18.376,16.756,46.817,0.0,485.485
Uzbekistan,2015,14.785,16.213,44.269,0.0,463.444
Uzbekistan,2016,17.465,18.364,53.287,0.0,433.269
Uzbekistan,2017,16.492,21.103,49.599,0.0,447.821
Uzbekistan,2018,23.624,15.603,56.867,0.0,443.976
Uzbekistan,2019,20.913,17.034,58.118,0.0,445.982
Uzbekistan,2020,28.659,13.129,62.331,0.0,435.838
Uzbekistan,2021,25.811,13.11,61.463,0.0,465.259
Uzbekistan,2022,29.677,13.852,61.494,0.0,483.308
Uzbekistan,2023,37.982,18.176,61.651,0.0,465.883
Venezuela,1965,0.233,4.048,112.024,0.0,75.18
Venezuela,1966,0.244,4.125,110.105,0.0,78.832
Venezuela,1967,0.256,4.838,112.342,0.0,86.38
Venezuela,1968,0.267,8.126,122.373,0.0,89.166
Venezuela,1969,0.279,9.433,120.898,0.0,91.764
Venezuela,1970,0.279,12.135,126.48,0.0,85.581
Venezuela,1971,1.659,15.938,127.675,0.0,82.939
Venezuela,1972,1.748,17.801,139.253,0.0,82.44
Venezuela,1973,3.168,18.407,152.888,0.0,101.554
Venezuela,1974,2.373,22.79,153.036,0.0,107.326
Venezuela,1975,2.93,26.409,163.226,0.0,104.384
Venezuela,1976,1.922,31.279,162.086,0.0,129.404
Venezuela,1977,2.978,35.966,181.664,0.0,141.253
Venezuela,1978,0.917,36.17,190.126,0.0,142.535
Venezuela,1979,1.912,42.108,203.994,0.0,159.64
Venezuela,1980,1.821,43.134,246.928,0.0,164.341
Venezuela,1981,1.8,44.615,261.638,0.0,165.229
Venezuela,1982,1.027,46.762,258.584,0.0,176.301
Venezuela,1983,1.437,53.412,252.513,0.0,173.604
Venezuela,1984,1.572,59.858,236.953,0.0,192.03
Venezuela,1985,2.082,66.97,242.408,0.0,192.313
Venezuela,1986,2.315,74.395,252.815,0.0,211.721
Venezuela,1987,3.041,91.202,240.258,0.0,206.316
Venezuela,1988,2.211,101.138,248.765,0.0,211.211
Venezuela,1989,6.07,102.507,242.613,0.0,216.872
Venezuela,1990,5.382,109.358,244.997,0.0,243.817
Venezuela,1991,0.0,131.71,232.819,0.0,243.112
Venezuela,1992,0.042,139.78,277.844,0.0,239.949
Venezuela,1993,0.331,140.392,250.982,0.0,258.952
Venezuela,1994,0.645,151.646,280.139,0.0,273.898
Venezuela,1995,0.059,152.137,269.94,0.0,305.261
Venezuela,1996,0.187,159.225,219.437,0.0,330.014
Venezuela,1997,0.399,169.341,237.403,0.0,342.213
Venezuela,1998,0.416,171.278,221.139,0.0,358.924
Venezuela,1999,0.424,179.194,247.985,0.0,304.251
Venezuela,2000,1.537,185.953,274.566,0.0,309.956
Venezuela,2001,0.569,177.563,310.388,0.0,328.482
Venezuela,2002,0.212,173.77,326.447,0.0,315.412
Venezuela,2003,0.501,175.55,277.977,0.0,279.986
Venezuela,2004,0.0,201.932,299.736,0.0,315.295
Venezuela,2005,0.433,220.736,323.666,0.0,304.351
Venezuela,2006,2.878,231.654,349.985,0.0,349.45
Venezuela,2007,1.613,234.79,366.589,0.0,372.671
Venezuela,2008,1.639,243.668,406.019,0.0,348.996
Venezuela,2009,2.759,239.724,426.13,0.0,342.168
Venezuela,2010,2.318,212.775,429.241,0.0,312.668
Venezuela,2011,2.386,229.395,444.866,0.0,333.264
Venezuela,2012,2.454,224.114,482.219,0.0,346.128
Venezuela,2013,2.445,222.111,489.141,0.0,323.058
Venezuela,2014,2.292,217.713,452.42,0.0,340.266
Venezuela,2015,2.148,201.261,395.106,0.0,370.382
Venezuela,2016,1.783,168.542,347.06,0.0,372.387
Venezuela,2017,1.504,186.385,298.712,0.0,386.054
Venezuela,2018,1.208,172.718,237.623,0.0,316.191
Venezuela,2019,0.874,165.511,234.658,0.0,255.762
Venezuela,2020,0.612,176.46,135.119,0.0,215.611
Venezuela,2021,0.551,177.529,145.36,0.0,280.591
Venezuela,2022,1.873,178.619,179.185,0.0,290.555
Venezuela,2023,1.873,170.385,234.035,0.0,296.834
Vietnam,1981,29.447,4.456,20.275,0.0,0.096
Vietnam,1982,32.564,4.613,20.611,0.0,0.183
Vietnam,1983,32.773,3.616,23.58,0.0,0.632
Vietnam,1984,32.808,4.728,23.051,0.0,0.55
Vietnam,1985,32.611,4.367,24.33,0.0,0.343
Vietnam,1986,35.937,4.16,26.378,0.0,0.357
Vietnam,1987,40.065,4.092,30.734,0.0,0.357
Vietnam,1988,37.53,5.296,32.12,0.0,0.27
Vietnam,1989,30.145,11.349,29.875,0.0,0.318
Vietnam,1990,25.853,15.876,35.012,0.0,0.386
Vietnam,1991,24.97,18.679,34.17,0.0,0.695
Vietnam,1992,25.039,21.373,37.354,0.0,2.026
Vietnam,1993,24.237,23.552,47.771,0.0,2.412
Vietnam,1994,26.761,27.331,52.941,0.0,2.412
Vietnam,1995,36.014,31.291,58.444,0.0,1.404
Vietnam,1996,40.228,35.508,67.267,0.0,2.77
Vietnam,1997,51.679,34.47,76.645,0.0,5.124
Vietnam,1998,55.431,32.808,84.686,0.0,8.685
Vietnam,1999,41.492,40.73,93.282,0.0,12.545
Vietnam,2000,54.536,43.027,101.146,0.0,15.44
Vietnam,2001,59.599,53.497,109.649,0.0,19.3
Vietnam,2002,68.059,53.117,120.419,0.0,23.16
Vietnam,2003,79.237,55.062,128.13,0.0,22.899
Vietnam,2004,103.844,51.345,152.441,0.0,40.144
Vietnam,2005,108.74,47.347,151.399,0.0,62.146
Vietnam,2006,66.615,56.086,148.51,0.0,67.55
Vietnam,2007,72.92,63.443,165.336,0.0,68.322
Vietnam,2008,138.261,73.017,173.385,0.0,72.365
Vietnam,2009,129.732,83.717,176.749,0.0,77.297
Vietnam,2010,169.257,79.172,200.762,0.0,90.729
Vietnam,2011,201.71,113.314,199.979,0.0,81.832
Vietnam,2012,187.222,146.16,200.265,0.0,90.276
Vietnam,2013,199.971,157.583,207.364,0.0,94.097
Vietnam,2014,241.617,168.411,219.13,0.0,98.526
Vietnam,2015,305.123,151.138,266.775,0.0,102.869
Vietnam,2016,330.179,171.172,294.098,0.0,102.386
Vietnam,2017,329.915,228.711,308.182,0.0,95.207
Vietnam,2018,439.514,219.81,324.449,0.0,96.596
Vietnam,2019,580.664,174.283,333.533,0.0,98.43
Vietnam,2020,609.741,191.37,282.963,0.0,88.394
Vietnam,2021,579.233,205.862,273.278,0.0,71.989
Vietnam,2022,528.115,250.05,295.888,0.0,77.972
Vietnam,2023,645.363,210.161,332.01,0.0,72.182
